,sentence,subject_entity,object_entity,label,file_name,sent_idx,id
291,"고생대(古生代, Paleozoic Era)는 5억 4100만년 전부터 2억 5천2백만년 전까지의 지질 시대를 말한다.","{'word': '5억 4100만년 전부터 2억 5천2백만년 전까지', 'start_idx': 25, 'end_idx': 51, 'type': 'DAT'}","{'word': '고생대', 'start_idx': 0, 'end_idx': 2, 'type': 'DAT'}",dat:alter_name,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",0,291
292,고생대 이전을 신원생대(선캄브리아시대)이후를 중생대라고 한다.,"{'word': '선캄브리아시대', 'start_idx': 79, 'end_idx': 85, 'type': 'DAT'}","{'word': '신원생대', 'start_idx': 74, 'end_idx': 77, 'type': 'DAT'}",no_relation,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",1,292
293,"캄브리아기에서 실루리아기까지의 시대를 구고생대, 데본기에서 페름기까지의 시대를 신고생대라고 한다.","{'word': '캄브리아기에서 실루리아기', 'start_idx': 199, 'end_idx': 211, 'type': 'DAT'}","{'word': '구고생대', 'start_idx': 220, 'end_idx': 223, 'type': 'DAT'}",dat:alter_name,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",3,293
294,"캄브리아기에서 실루리아기까지의 시대를 구고생대, 데본기에서 페름기까지의 시대를 신고생대라고 한다.","{'word': '데본기에서 페름기', 'start_idx': 226, 'end_idx': 234, 'type': 'DAT'}","{'word': '신고생대', 'start_idx': 243, 'end_idx': 246, 'type': 'DAT'}",dat:alter_name,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",3,294
295,"구고생대층은 영국의 웨일스 지역에서 최초로 조사되어 세계적인 모식지(模式地)로 선정되어 있고, 데본계와 석탄계하부층은 중부 유럽의 바리스칸 지향사(地向斜) 지역에 잘 발달되어 국제 표준지역이 되어 있다.","{'word': '석탄계하부층', 'start_idx': 312, 'end_idx': 317, 'type': 'RES'}","{'word': '바리스칸 지향사', 'start_idx': 327, 'end_idx': 334, 'type': 'LOC'}",res:location,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",4,295
296,상부석탄계와 페름기는 러시아의 우랄산맥 서부지역에 발달된 해성층이 세계적인 모식지로 인정되고 있다.,"{'word': '상부석탄계', 'start_idx': 368, 'end_idx': 372, 'type': 'RES'}","{'word': '우랄산맥 서부지역', 'start_idx': 385, 'end_idx': 393, 'type': 'LOC'}",res:location,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",5,296
297,"고생대층은 특히 퇴적암류가 우세하고, 무척추동물이 크게 번성하였다.","{'word': '고생대층', 'start_idx': 424, 'end_idx': 427, 'type': 'RES'}","{'word': '퇴적암류', 'start_idx': 433, 'end_idx': 436, 'type': 'RES'}",res:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",6,297
298,"그러나 캄브리아기에는 아직 대부분 동물의 각질부가 석회질보다는 유기질로 되어 있으며, 주로 삼엽충(三葉蟲)과 완족동물(腕足動物)이 지배적이었다.","{'word': '캄브리아기', 'start_idx': 526, 'end_idx': 530, 'type': 'DAT'}","{'word': '완족동물(腕足動物)', 'start_idx': 583, 'end_idx': 592, 'type': 'IDV'}",no_relation,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",8,298
299,"오르도비스기에는 세계적으로 필석퇴적상(筆石堆積相)과 각질퇴적상이 발달하여 전자는 주로 필석류를 수반하는 흑색 셰일로, 후자는 주로 삼엽충 ·완족류 및 두족류(頭足類)의 화석을 가진 석회질암으로 되었다.","{'word': '筆石堆積相', 'start_idx': 624, 'end_idx': 628, 'type': 'RES'}","{'word': '필석퇴적상', 'start_idx': 618, 'end_idx': 622, 'type': 'RES'}",res:alter_name,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",9,299
300,"오르도비스기에는 세계적으로 필석퇴적상(筆石堆積相)과 각질퇴적상이 발달하여 전자는 주로 필석류를 수반하는 흑색 셰일로, 후자는 주로 삼엽충 ·완족류 및 두족류(頭足類)의 화석을 가진 석회질암으로 되었다.","{'word': '각질퇴적상', 'start_idx': 632, 'end_idx': 636, 'type': 'RES'}","{'word': '석회질암', 'start_idx': 704, 'end_idx': 707, 'type': 'RES'}",res:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",9,300
301,"이 시대의 무척추동물은 석회질로 된 각질부를 이루었고, 특히 척추동물의 시조인 원시어류가 최초로 출현하였다.","{'word': '원시어류', 'start_idx': 760, 'end_idx': 763, 'type': 'IDV'}","{'word': '척추동물', 'start_idx': 750, 'end_idx': 753, 'type': 'IDV'}",idv:parent_con,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",10,301
302,"실루리아기 후기에는 최초의 육상식물과 육상생물(다지아문과 협각아문 그리고 갑각류)이 출현하였고, 데본기에는 어류와 절지동물이 크게 번성하였고 최초의 곤충이 출현했으며, 이 시대의 후기에는 양서류가 최초로 출현하였다.","{'word': '갑각류', 'start_idx': 818, 'end_idx': 820, 'type': 'IDV'}","{'word': '육상생물', 'start_idx': 798, 'end_idx': 801, 'type': 'IDV'}",idv:parent_con,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",11,302
303,"석탄기에는 양치식물 ·석송류(石松類) ·유절류(有節類) 등이 크게 번성하였고, 하루살이와 메가네우라와 같은 고시하강 곤충들이 번성하였으며, 산란관이 달린 바퀴벌레 등 날개가 달린 신시하강의 곤충 역시 나타났다.","{'word': '石松類', 'start_idx': 914, 'end_idx': 916, 'type': 'IDV'}","{'word': '석송류', 'start_idx': 910, 'end_idx': 912, 'type': 'IDV'}",idv:alter_name,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",12,303
304,"석탄기에는 양치식물 ·석송류(石松類) ·유절류(有節類) 등이 크게 번성하였고, 하루살이와 메가네우라와 같은 고시하강 곤충들이 번성하였으며, 산란관이 달린 바퀴벌레 등 날개가 달린 신시하강의 곤충 역시 나타났다.","{'word': '하루살이', 'start_idx': 942, 'end_idx': 945, 'type': 'IDV'}","{'word': '고시하강 곤충', 'start_idx': 958, 'end_idx': 964, 'type': 'IDV'}",idv:parent_con,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",12,304
305,척추동물의 경우 파충류가 최초로 출현하였다.,"{'word': '파충류', 'start_idx': 1025, 'end_idx': 1027, 'type': 'IDV'}","{'word': '척추동물', 'start_idx': 1016, 'end_idx': 1019, 'type': 'IDV'}",idv:parent_con,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",13,305
306,"페름기 말에는 삼엽충 ·사방산호(四放珊瑚) ·판상산호 ·방추충 등이 절멸하고, 완족동물 ·바다나리 ·앵무조개류등 해양 무척추동물군의 큰 쇠퇴현상이 있었다.","{'word': '완족동물', 'start_idx': 1132, 'end_idx': 1135, 'type': 'IDV'}","{'word': '해양 무척추동물군', 'start_idx': 1151, 'end_idx': 1159, 'type': 'IDV'}",idv:parent_con,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",15,306
307,"선캄브리아대 최후기에 있었던 세계적인 한랭 현상은 캄브리아기 초기까지 계속되었으나, 그 후 온난기가 지속되어 실루리아기에는 고위도 지역까지 산호초가 발달하였다.","{'word': '캄브리아기 초기', 'start_idx': 1221, 'end_idx': 1228, 'type': 'DAT'}","{'word': '한랭 현상', 'start_idx': 1214, 'end_idx': 1218, 'type': 'PHE'}",dat:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",17,307
308,"선캄브리아대 최후기에 있었던 세계적인 한랭 현상은 캄브리아기 초기까지 계속되었으나, 그 후 온난기가 지속되어 실루리아기에는 고위도 지역까지 산호초가 발달하였다.","{'word': '실루리아기', 'start_idx': 1254, 'end_idx': 1258, 'type': 'DAT'}","{'word': '온난기', 'start_idx': 1244, 'end_idx': 1246, 'type': 'PHE'}",dat:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",17,308
309,"석탄기에 유럽과 북아메리카 대륙에서는 열대 및 아열대성의 습윤한 기후가 우세하였고, 페름기에는 건조한 기후가 지배적이었다.","{'word': '석탄기', 'start_idx': 1283, 'end_idx': 1285, 'type': 'DAT'}","{'word': '습윤한 기후', 'start_idx': 1315, 'end_idx': 1320, 'type': 'PHE'}",dat:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",18,309
310,"석탄기에 유럽과 북아메리카 대륙에서는 열대 및 아열대성의 습윤한 기후가 우세하였고, 페름기에는 건조한 기후가 지배적이었다.","{'word': '페름기', 'start_idx': 1330, 'end_idx': 1332, 'type': 'DAT'}","{'word': '건조한 기후', 'start_idx': 1336, 'end_idx': 1341, 'type': 'PHE'}",dat:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",18,310
311,"실루리아기 후기에 유럽의 북서부인 노르웨이 ·스코틀랜드 등에서 칼레도니아 조산운동이, 중국 남부에서는 광서운동(廣西運動)이 일어났고, 석탄기와 페름기에 걸쳐 중남부 유럽에서는 바리스칸 조산운동이 있었다.","{'word': '실루리아기 후기', 'start_idx': 1404, 'end_idx': 1411, 'type': 'DAT'}","{'word': '칼레도니아 조산운동', 'start_idx': 1439, 'end_idx': 1448, 'type': 'PHE'}",dat:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",20,311
312,"북아메리카 대륙의 동부 애팔래치아 지향사에서는 오르도비스기 후기에 타코닉 변란, 데본기 후기에 아카디안 변란 등의 조산운동이 각각 일어났다.","{'word': '오르도비스기 후기', 'start_idx': 1544, 'end_idx': 1552, 'type': 'DAT'}","{'word': '타코닉 변란', 'start_idx': 1555, 'end_idx': 1560, 'type': 'PHE'}",dat:feature,"('고생대.txt', 'aoPUIZyL6B7I3C1eIj40.MavyB4q-___.txt.ann.json')",21,312
313,"식물 공동체인 숲은 지구 전체 면적의 약 9.5%, 육지 면적의 약 30%를 차지하고 있으며, 물의 순환, 토양의 생성과 보존에 영향을 주고 많은 생물의 서식지로서 기능한다.","{'word': '숲', 'start_idx': 31, 'end_idx': 31, 'type': 'RES'}","{'word': '식물 공동체', 'start_idx': 23, 'end_idx': 28, 'type': 'RES'}",res:alter_name,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",1,313
314,때문에 숲은 지구의 생물권에서 가장 중요한 요소이다.,"{'word': '숲', 'start_idx': 125, 'end_idx': 125, 'type': 'RES'}","{'word': '지구의 생물권', 'start_idx': 128, 'end_idx': 134, 'type': 'RES'}",res:parent_con,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",2,314
315,"숲은 임야(林野), 삼림(森林)이라 불리기도 하는데, 엄밀한 의미에서 임야는 숲과 들을 함께 부르는 말이며 주로 법률이나 임업, 생태학 등에서 쓰이는 용어이고, 산림은 산에 있는 숲만을 가리키는 말이다.","{'word': '임야', 'start_idx': 154, 'end_idx': 155, 'type': 'RES'}","{'word': '숲', 'start_idx': 151, 'end_idx': 151, 'type': 'RES'}",res:parent_con,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",3,315
316,"숲은 임야(林野), 삼림(森林)이라 불리기도 하는데, 엄밀한 의미에서 임야는 숲과 들을 함께 부르는 말이며 주로 법률이나 임업, 생태학 등에서 쓰이는 용어이고, 산림은 산에 있는 숲만을 가리키는 말이다.","{'word': '산에 있는 숲', 'start_idx': 245, 'end_idx': 251, 'type': 'RES'}","{'word': '산림', 'start_idx': 241, 'end_idx': 242, 'type': 'RES'}",res:alter_name,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",3,316
317,"숲은 극지방, 고산지대, 사막과 같은 수목한계선 이외의 지구 전역에 존재한다.","{'word': '극지방', 'start_idx': 268, 'end_idx': 270, 'type': 'RES'}","{'word': '수목한계선', 'start_idx': 286, 'end_idx': 290, 'type': 'RES'}",res:alter_name,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",4,317
318,숲을 이루는 나무의 종류는 기후에 따라 다르다.,"{'word': '나무의 종류', 'start_idx': 316, 'end_idx': 321, 'type': 'RES'}","{'word': '기후', 'start_idx': 324, 'end_idx': 325, 'type': 'RES'}",res:influence,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",5,318
319,"온대나 열대에서는 속씨 식물의 활엽수가 주종을 이루나, 냉대, 한대 기후에서는 구과 식물의 침엽수가 주종을 이루기도 한다.","{'word': '침엽수', 'start_idx': 387, 'end_idx': 389, 'type': 'RES'}","{'word': '구과 식물', 'start_idx': 380, 'end_idx': 384, 'type': 'RES'}",res:parent_con,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",6,319
320,"그리고 숲은 1헥타르당 44명이 숨쉴 수 있는 산소를 제공해주며, 한 해에 68톤 정도 되는 먼지를 걸러낼 수 있다.","{'word': '산소', 'start_idx': 431, 'end_idx': 432, 'type': 'RES'}","{'word': '숲', 'start_idx': 409, 'end_idx': 409, 'type': 'RES'}",res:influence,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",7,320
321,"세계의 삼림 지역을 크게 침엽수림·활엽수림, 그리고 두 가지가 모두 공존하는 혼합림의 셋으로 분류하여 지역과의 관련을 살펴보면 다음과 같다.","{'word': '침엽수림', 'start_idx': 485, 'end_idx': 488, 'type': 'RES'}","{'word': '세계의 삼림 지역', 'start_idx': 471, 'end_idx': 479, 'type': 'RES'}",res:parent_con,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",8,321
322,침엽수림의 4분의 3은 툰드라와 온대림 사이에 있는 침엽수림대에 있다.,"{'word': '침엽수림대', 'start_idx': 579, 'end_idx': 583, 'type': 'RES'}","{'word': '툰드라와 온대림 사이', 'start_idx': 563, 'end_idx': 573, 'type': 'LOC'}",res:location,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",9,322
323,"마찬가지로 활엽수의 4분의 3은 적도를 사이에 두는 벨트 안에 포함되며, 연간 강우량에 의해 열대우림에서 열대계절림, 사바나 숲으로 변화하고 있다.","{'word': '활엽수', 'start_idx': 596, 'end_idx': 598, 'type': 'RES'}","{'word': '적도를 사이에 두는 벨트', 'start_idx': 608, 'end_idx': 620, 'type': 'LOC'}",res:location,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",10,323
324,"마찬가지로 활엽수의 4분의 3은 적도를 사이에 두는 벨트 안에 포함되며, 연간 강우량에 의해 열대우림에서 열대계절림, 사바나 숲으로 변화하고 있다.","{'word': '숲', 'start_idx': 660, 'end_idx': 660, 'type': 'RES'}","{'word': '연간 강우량', 'start_idx': 631, 'end_idx': 636, 'type': 'PHE'}",res:influence,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",10,324
325,열대림과 북부의 침엽수림대 사이에 위치하는 것이 온대림이다.,"{'word': '온대림', 'start_idx': 700, 'end_idx': 702, 'type': 'RES'}","{'word': '열대림과 북부의 침엽수림대 사이', 'start_idx': 673, 'end_idx': 689, 'type': 'LOC'}",res:location,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",11,325
326,"침엽수가 많은 온대림도 있지만 대부분은 혼합림 또는 활엽수가 많다. 1987년의 보고에 의하면 전세계에는 40억 6,854만ha(헥타르)의 삼림 면적이 있으며, 이 가운데 절반 이상의 삼림 면적(21억 6,651만ha, 53.3%)을 개발도상국이 차지하고 있으며, 그 대부분은 열대림이다.","{'word': '삼림', 'start_idx': 785, 'end_idx': 786, 'type': 'RES'}","{'word': '40억 6,854만ha', 'start_idx': 766, 'end_idx': 777, 'type': 'POH'}",res:feature,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",12,326
327,"주로 상록수림인 열대다우림은 고온 다습하고 일년 내내 비가 많이 내리는 적도 부근의 동남아시아, 남아프리카 중앙부, 중미에서 남미 북부, 오스트레일리아 동북부에 걸쳐 분포한다.","{'word': '열대다우림', 'start_idx': 914, 'end_idx': 918, 'type': 'RES'}","{'word': '고온 다습', 'start_idx': 921, 'end_idx': 925, 'type': 'PHE'}",res:feature,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",14,327
328,높이가 70m에 이르는 나무가 밀생하고 있는 열대다우림은 어느 정도의 파괴로는 전혀 변화가 없으나 실제로는 매우 약한 자연이다.,"{'word': '열대다우림', 'start_idx': 1029, 'end_idx': 1033, 'type': 'RES'}","{'word': '약한 자연', 'start_idx': 1067, 'end_idx': 1071, 'type': 'POH'}",res:feature,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",15,328
329,고온이기 때문에 토양 속의 유기물 분해가 빨라서 영양분이 금방 수목에 흡수되기 때문에 영양분을 함유한 표토(表土)의 두께는 불과 몇 센티미터밖에 안되고 토양은 빈약하다.,"{'word': '유기물 분해', 'start_idx': 1091, 'end_idx': 1096, 'type': 'PHE'}","{'word': '고온', 'start_idx': 1076, 'end_idx': 1077, 'type': 'POH'}",phe:influence,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",16,329
330,고온이기 때문에 토양 속의 유기물 분해가 빨라서 영양분이 금방 수목에 흡수되기 때문에 영양분을 함유한 표토(表土)의 두께는 불과 몇 센티미터밖에 안되고 토양은 빈약하다.,"{'word': '表土', 'start_idx': 1136, 'end_idx': 1137, 'type': 'RES'}","{'word': '표토', 'start_idx': 1133, 'end_idx': 1134, 'type': 'RES'}",res:alter_name,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",16,330
331,"토양의 두께가 얇기 때문에 뿌리도 얕고, 50m나 되는 거목이라도 뿌리의 깊이는 1m도 채 되지 않는다.","{'word': '뿌리', 'start_idx': 1217, 'end_idx': 1218, 'type': 'RES'}","{'word': '토양의 두께', 'start_idx': 1202, 'end_idx': 1207, 'type': 'PHE'}",res:influence,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",18,331
332,열대우림은 이러한 약한 토양을 지키는 거대한 댐 역할을 하고 있다.,"{'word': '열대우림', 'start_idx': 1261, 'end_idx': 1264, 'type': 'RES'}","{'word': '약한 토양', 'start_idx': 1271, 'end_idx': 1275, 'type': 'POH'}",res:feature,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",19,332
333,지상에 내린 비의 4분의 3이 삼림으로 흡수되고 나머지는 하천으로 흘러든다.,"{'word': '삼림', 'start_idx': 1316, 'end_idx': 1317, 'type': 'RES'}","{'word': '하천', 'start_idx': 1331, 'end_idx': 1332, 'type': 'RES'}",no_relation,"('숲.txt', 'aZypjrXcVRSTUZy68glPPINzF9ju-_.txt.ann.json')",20,333
